Nombre,Citas,Correo,Afiliación,Temas de Interés
Susana Padilla Buñay,46,unach.edu.ec,Universidad Nacional de Chimborazo,"Salud Pública, Epidemiología, Atención primaria de salud, Investigación, Taxonomías en enfermería"
Karina Elizabeth GarcÍa Galarza,46,utmachala.edu.ec,"Profesora de Informática, Universidad Técnica de Machala","TI, NTIC"
Fernanda Gutierrez,46,uisek.edu.ec,Universidad Particular Internacional SEK Ecuador,"Molecular Biology, Organoid culture, 3D culture, Oncology"
Teresa Pérez de Murzi,46,cu.ucsg.edu.ec,Docente investigadora Universidad Católica de Santiago de Guayaquil,"Estudios urbanos, Asentamientos informales"
Jacqueline Gordon,46,uti.edu.ec,Universidad Indoamérica,"psicopedagogía, dificultades del aprendizaje, niñez, adolescencia"
LOURDES GISELLA GOMEZ ENCALADA,46,unemi.edu.ec,Universidad Estatal de Milagro,Trabajo Social
Daniel Contreras-Moscol,46,espol.edu.ec,"Professor of Tourism and design thinking ,Escuela Superior Politécnica del Litoral …","innovation, design thinking, tourism"
Cristoval Fernando Rey Suquilanda,46,uniandes.edu.ec,Uniandes Santo Domingo,Derecho Penal
Geovanny Gordillo,46,espe.edu.ec,"Departamento de Ciencias de la Vida, Universidad de las Fuerzas Armadas Espe","Numerical Modeling, Simulation Modeling, Water Quality, Optimization, Adjoint Equations"
Juan Miguel Aleman-Iñiguez,46,estud.usfq.edu.ec,"Neurocirugía pediátrica, UNAM; USFQ. (https://orcid.org/0000-0002-7191-9378)","Neurocirugía, neurociencias."
Boris Orellana-Alvear,46,ucuenca.edu.ec,"Profesor, Arquitectura y Urbanismo, Universidad de Cuenca","Arquitectura, Urbanismo"
José Cedeño-Portocarrero,46,pucesd.edu.ec,Profesor de Educación Física Universidad Católica del Ecuador,"INCLUSIÓN, DEPORTE, EXPRESIÓN CORPORAL"
Angela María Cevallos Cedeño,46,pucem.edu.ec,Docente del Módulo de Interculturalidad e Inclusión de la Universidad Pontificia Católica del,"Diversidad, Inclusión social, Aprendizaje significativo, Estrategias de aprendizaje, entre otros."
Diego Andrés Bueno Robelly,46,unemi.edu.ec,Estudiante de Universidad,"Estadísticas, Tics, Educación"
Carlos Naula Vicuña,46,ucacue.edu.ec,"Profesor de Periodoncia y Odontogeriatria, Universidad Catolica de Cuenca","Periodoncia, Odontogeriatria"
Mabel Andrea Rodriguez Morante,46,utelvt.edu.ec,Alumna de educación inicial universidad luis vargas torres,"pensamiento académico, computación, literatura infantil, tics"
GLORIA EVELINA PAZMIÑO CANO,46,utc.edu.ec,Docente Universitario,"Administración, Marketing, Contabilidad"
FLAVIO PINEDA-LOPEZ,46,espe.edu.ec,"Docente e Investigador, Universidad de las Fuerzas Armadas ESPE","Instrumentación Biomédica, Procesamiento de Señales Bioeléctricas"
Tatiana Rojas,46,estud.usfq.edu.ec,Universidad San Francisco de Quito,
BYRON PAÚL CORRALES BASTIDAS,46,utc.edu.ec,Universidad Técnica de Cotopaxi,"Automatización y Control, Inteligencia Artificial, Redes Industriales"
STALIN FABIAN MARTINEZ MORA,46,utb.edu.ec,UNIVERSIDAD TÈCNICA DE BABAHOYO,SALUD
Jorge Antonio Ruso León,46,uagraria.edu.ec,Universidad Agraria del Ecuador,"Finanzas, macroeconomía, tributación"
Francisco Antonio Mawyin Cevallos,46,utm.edu.ec,Docente del Centro de Promoción y Apoyo al Ingreso/UTM,"Orientación Vocacional, Orientación Promocional, TIC, Comunicación Educativa, Ciencias Humanística"
Pilar Soledispa Cañarte,46,ug.edu.ec,Docente Investigador (Farmacia) UNIVERSIDAD DE GUAYAQUIL,"Bioequivalencia, Análisis de Medicamentos, Productos Naturales"
dayana escobar,46,uce.edu.ec,Estudiante,
Silvana Elizabeth Hernández-Ocampo (0000-0003-3202-267X),46,unl.edu.ec,Universidad Nacional de Loja,Finanzas
Hector Espinoza Pillaga,46,ucacue.edu.ec,Universidad de Cuenca,"Administración, Seguridad laboral"
Javier Oscar Mogrovejo Gualpa,46,ug.edu.ec,Universidad Guayaquil,Psicología
Carla Andrade,46,ug.edu.ec,"Profesor, Universidad de Guayaquil","Finanzas, Administración de Empresas, TQM, People Analytics"
Eduardo Ramiro Dávalos Mayorga,46,unach.edu.ec,Universidad Nacional de Chimborazo,"Cluster, Economía, Administración, Emprendimiento"
LIZETHE MENDEZ-HERAS,46,ecotec.edu.ec,Universidad Ecotec,"Banca y Finanzas, Crecimiento Económico, Competencia Económica, Bienestar Económico"
Gabriela Cuadrado Barreto,46,upec.edu.ec,"PhD. Management Science, Universidad Politécnica Estatal del Carchi","Governance, Intellectual capital, Knowledge management, University, Higher education"
Luis Moncayo Molina,46,ucacue.edu.ec,Universidad Católica de Cuenca,Microbiología
FERNANDO ALBERTO VITERI MARCOS,46,istvr.edu.ec,Instituto Superior Vicente Rocafuerte,Comercio exterior
Juana Esmeralda Carrion Mieles,46,sangregorio.edu.ec,Universidad San Gregorio de Portoviejo,"Educación básica, diseño curricular, Investigación educativa"
Grace Latorre,46,puce.edu.ec,"Profesora de Psicología, PUCE","Apego, dependencia emocional, regulación emocional, relaciones de pareja"
Wilson Rojas Preciado,46,utmachala.edu.ec,Profesor de Estadística en la Universidad Técnica de Machala,"Estadística multivariante, Control de procesos, Educación superior"
Olga Zalamea,46,ucuenca.edu.ec,Grupo de investigación CPM,web semantica
Damian Nicolalde Rodríguez,46,puce.edu.ec,"Profesor de computación, Pontificia Universidad Católica del Ecuador","Programación web, servicios web, integración de servicios, frameworks para desarrollo de front end"
Gustavo Tapia,46,espe.edu.ec,Docente UFA-ESPE-DCEM,"Materiales, Instrumentación, Manufactura"
Marco Veloz-Jaramillo,46,utc.edu.ec,Universidad Técnica de Cotopaxi,"Econometría, Estadística, Finanzas"
Carola Katherine Aguilera Meza,46,utm.edu.ec,Universidad Técnica de Manabí - Docente del Instituto de Admisión y Nivelación,
JENNIFER KATHERINE CUENCA GONZALEZ,46,espe.edu.ec,UNIVERSIDAD DE LAS FUERZAS ARMADAS ESPE,"PRODUCCIÓN ANIMAL, ZOOTECNICA, GANADERÍA, RUMIANTES, NUTRICIÓN"
Nahomi Paulette Jama Sánchez,46,utmachala.edu.ec,Universidad Técnica de Machala,relatividad general
Laura Cristina Merchan Nieto,46,unesum.edu.ec,"Profesor de Matemática, Universidad Estatal del Sur de Manabí",Educación
JR Marín-López,45,espol.edu.ec,"Profesor Ing. Naval, Escuela Superior Politécnica del Litoral, Guayaquil","Estructuras, vibración, dinámica, propulsión de buques"
Rosa Elena Ordoñez Vivero,45,ulvr.edu.ec,Profesora Investigadora- Universidad Laica Vicente Rocafuerte de GUAYAQUIL,Proceso Administrativo-Organización y …
Fabián López Ulloa,45,uta.edu.ec,Universidad Técnica de Ambato,"architecture, drawing, construction history"
Pedro Osvel Nuñez Izaguirre (ORCID: 0009-0003-5356-4758),45,ups.edu.ec,Lecturer of Electrical Engineering at Universidad Politécnica Salesiana Ecuador,"Digital Electronic, VHDL, Embedded System"
Luis Augusto Panchi,45,puce.edu.ec,"Profesor de Ètica y Economía, Pontificia Universidad Católica del Ecuador","Economía, Filosofía, Política, Ética, Cristología"
Carlos Alberto Jumbo Salazar,45,ups.edu.ec,Profesor en la Universidad Politécnica Salesiana,"Cambio climático, Recursos naturales, ecología, biología."
Milton Cerda,45,ups.edu.ec,Universidad Politécnica Salesiana Sede Quito,"e-learning, software libre, conocimiento libre, democratización del conocimiento"
Sergio Enrique Guerra Reyes,45,puce.edu.ec,"Profesor Auxiliar de Econometría, Pontificia Universidad Católica del Ecuador","Econometría, Macroeconomía, Economía del Sector Público"
Gabriela Llanos,45,uisek.edu.ec,Universidad Internacional SEK,Psicología - Salud Mental
Estefanía Lozano J.,45,fiec.espol.edu.ec,Computer Science Engineer,"Computer Science, Data Science, Text Mining, Data Analysis"
Alexis Bolaños,45,ug.edu.ec,"Docente de Ingeniería de la Producción, Universidad de Guayaquil","Quality, Quality Management System, Production, Management, Enviromental Management"
Andres J. Utreras,45,epn.edu.ec,"Profesor de Comunicaciones Ópticas, Escuela Politécnica Nacinal","Telecomunicaciones, comunicaciones ópticas, fibra óptica"
Miguel Tomala Parrales,45,uleam.edu.ec,Universidad Laica Eloy Alfaro de Manabí,"economia del bienestar, finanzas públicas, comercio exterior"
Jorge Chafla Granda,45,espoch.edu.ec,Escuela Superior Politecnica de Chimborazo,"Planificación, Estadistica, Agronegocios, Investigación de Operaciones, Proyectos"
Pablo Caiza Sánchez,45,espe.edu.ec,Universidad de las Fuerzas Armadas ESPE,Ingeniería estructural sismorresistente
Sebastián Pereira-Ordóñez,45,uhemisferios.edu.ec,Universidad Hemisferios,"Business Administration, Finances"
Karen PESSE SORENSEN,45,puce.edu.ec,"Académica de Salud Pública, Pontificia Universidad Católica del Ecuador",sistemas de salud
Edwin Chancusig,45,utc.edu.ec,"PROFESOR DE AGROECOLOGIA, UNIVERSIDAD TECNICA DE COTOPAXI","agroecologia, agroforesteria, agricultura orgánica, fruticultura"
Leyla Isabel Flores Carvajal,45,ug.edu.ec,Universidad de Guayaquil,
Tannia Cecilia Mayorga Jácome,45,uisrael.edu.ec,Universidad Tecnológica Israel,"Seguridad de la Información, Protección de datos, Corrupción, Fraude, Redes"
william carabalí mina,45,ug.edu.ec,UNIVERSIDAD DE GUAYAQUIL,"fútbol, taekwondo, balonmano, baloncesto, volleyball"
Maria-Belen Mora-Arciniegas,45,utpl.edu.ec,Universidad Técnica Particular de Loja,"Semantic Web, Linked Data, Big Data, Smart Cities"
CRISTIAN FABIAN ZHIMNAY VALVERDE,45,ucuenca.edu.ec,"Universidad de Cuenca, Departamento  Interdisciplinario de Espacio y Población, PYDLOS","Sociología del Conocimiento, Medición de la Ciencia, Sociología de las Organizaciones, Desarrollo Organizacional, Antropolog"
Diana Lucía Tinoco Caicedo (ORCID: 0000-0001-8583-9398),45,espol.edu.ec,"Professor of Chemical Engineering, Escuela Superior Politécnica del Litoral (ROR …","Energy, Exergy, Biofuels, Valorization of agro industrial waste, Drying Technology"
Johnson Marcelo Folleco Chala,45,uce.edu.ec,Profesor administración,administración
Fernando Saá-Tapia,45,uti.edu.ec,Coordinador de la Carrera de Ingeniería Industrial semipresencial Ambato,"Automatización, Control eléctrico, Robótica, Instrumentación Industrial, Educación"
Celin Abad Padilla Padilla,45,espoch.edu.ec,"Facultad de Mecánica, Escuela Superior Politécnica de Chimborazo","Ingeniería, automoción, vehículos, diseño, energías."
María Teresa Cuenca Jiménez,45,utpl.edu.ec,Universidad Técnica Particular de Loja,"Desempeño empresarial, control de gestión sector Fintech"
Cristina Orbe,45,puce.edu.ec,"Profesora de Psicología del Desarrollo, Pontificia Universidad Católica del Ecuador",Desarrollo Humano
Jorge Roberto Yanez Velasquez,45,uisrael.edu.ec,"Docente de Matemática, Universidad Tecnológica Israel","Etnomatemática, Matemática aplicada, Estadística"
SANDY CAROLINA BARAHONA ORELLANA,45,unemi.edu.ec,Estudiante deEnfermeria,"Estadística, anatomía"
ISABEL ESCUDERO,45,espoch.edu.ec,ESPOCH,Estadística
Rosa María Benites Medina (ORCID:0000-0003-0480-2492),45,ups.edu.ec,Professor Business - Universidad Politécnica Salesiana Ecuador,"Accounting, Education, Administration, E- commerce"
Marcelo Calle,45,uazuay.edu.ec,Universidad del Azuay,"Marketing, Management, Entrepreneurship, Leadership"
Wendy Anzules-Falcones,45,udla.edu.ec,"PhD, Universidad de las Américas","Business, Innovation, strategy"
Veronica-Ivanova Verdugo-Tinitana ORCID:0000-0002-8235-056X,45,ucacue.edu.ec,Docente de ImagenologÍa Universidad Catolica de Cuenca,Imagenologia craneo maxilo facial
ANA PATRICIA JIMENEZ ARIAS,45,espe.edu.ec,"Universidad de las Fuerzas Armadas ESPE, Departamento de Ciencias de la Vida y la …","MOLECULAR MICROBIOLOGY, MOLECULAR EPIDEMIOLOGY, TUBERCULOSIS"
SERGIO HOMERO VACA FONSECA,45,espe.edu.ec,Universidad de las Fuerzas Armadas ESPE.,"GESTIÓN POR PROCESOS, GESTIÓN DE LA CALIDAD, GESTION EMPRESARIAL."
Diego Ochoa Tocachi,45,usfq.edu.ec,"Professor of Mathematics, Universidad San Francisco de Quito","Clifford algebras, Multicomplex, Hypercomplex, Analysis"
MANUEL ANDRES QUISPE GUANOLUISA,45,espe.edu.ec,Estudiantes de ingeniería Electrónica e  Instrumentación,"Robotica, Control de procesos, Realidad Virtual, Realidad Aumentada"
FREDDY PATRICIO CABRERA ORTIZ,45,ucuenca.edu.ec,Universidad de Cuenca,"Educación, evaluación"
Jhonny Patricio Bayas Escudero,45,espam.edu.ec,"Escuela Superior Politécnica Agropecuaria de Manabí, Manuel Felíx López","Turismo Rural, Planificación Turística, Gestión Turística"
Cristhian Lopez Leones,45,uleam.edu.ec,"Universidad Nacional Mayor de San Marcos, Universidad Laica Eloy Alfaro de Manabí","Marketing, Administración, Compras Públicas, Tecnología"
Erika Salavarria,45,upse.edu.ec,Universidad Península de Santa Elena UPSE. Ecuador,"Transcriptomic, Genomic, Bioeconomy"
Jordan Javier García Mendoza,45,utm.edu.ec,Universidad Técnica de Manabí - Facultad de Agrociencias,"Industrias Agropecuarias, Ciencia de los Alimentos, Agroindustrias, Subproductos"
Tamara Borodulina,45,uagraria.edu.ec,profesora de Universidad Agraria del Ecuador,"areas biologica, biotecnológica, ambiental"
MONICA PATRICIA ACOSTA GAIBOR,45,utb.edu.ec,,
MANUEL FIALLOS-CARDENAS,45,espol.edu.ec,"Escuela Superior Politécnica del Litoral, ESPOL.","Economía circular, Bioeconomía Circular, Biotecnología"
Cristina Cholota-Iza,45,espe.edu.ec,Universidad de las Fuerzas Armadas ESPE,"Biología Molecular, Bioinformática, Inmunodiagnóstico"
Gladys Rincón,45,espol.edu.ec,"Profesor, Escuela Superior Politécnica del Litoral",
Diana Karelly Zorrilla Rivera,45,utelvt.edu.ec,Universidad Técnica Luis Vargas Torres de Esmeraldas,"Administración, Marketing, Contabilidad"
Cristina Jaqueline Villegas Estévez (https://orcid.org/0000-0001-7780-6414),45,utn.edu.ec,Universidad Técnica del Norte,Ciencias Sociales
Mayra Sanchez,45,uta.edu.ec,Universidad Técnica de Ambato,Salud
NICOLAS COLLAGUAZO,45,ister.edu.ec,Tecnológico Universitario Rumiñahui (ISU -ISTER),"FINANZAS, ADMINISTRACION"
Walter Javier Guarnizo Ponce,45,uta.edu.ec,,"Administración de empresas, Gestión del Talento Humano, Administración Pública"
PhD. Xavier Zambrano Aragundy,45,espol.edu.ec,Profesor Titular ESPOL - Ingeniería en Electricidad (grado y maestría),"Calidad de Suministro de Energía Eléctrica …, Eficiencia Energética (Energy Efficiency)"
PABLO ANDRES BARBA GALLARDO,45,utc.edu.ec,Profesor de Psicología - Universidad Técnica de Cotopaxi,"Psicología, Neuropsicología, Neurociencia"
Martha Elizabeth Guaigua Vizcaino,45,uniandes.edu.ec,Universidad UNIANDES,Economía
Sasha Campuzano Benalcazar,45,est.istg.edu.ec,Instituto superior tecnológico Guayaquil,todo
MARCELO RAUL ARCE CARRIEL,45,espe.edu.ec,"Professor of Agrometeorology, Universidad de la Fuerzas Armadas ESPE","Meteorología, Agricultura, Climatología, Cambio Climático"
Julio Zurita Altamirano,45,pucesa.edu.ec,Pontificia Universidad Católica del Ecuador Sede Ambato,"Administración de Empresas y Economía de …, Marketing, Gestión del Personal."
ALEXANDRA VERONICA PARRA CARDENAS,45,espe.edu.ec,Universidad de las Fuerzas Armadas ESPE,"TURISMO, ADMINISTRACION, MARKETING, EDUCACION, ECONOMÍA"
Santiago Israel Logroño Naranjo,45,espoch.edu.ec,Espoch,"Ciencia de datos, Internet de las cosas"
Daniela del Carmen  Lara Págalo,45,ueb.edu.ec,"Enfermeria, Universidad estatal de Bolivar",
Viviana Margarita Espinel Jara,45,utn.edu.ec,UNIVERSIDAD TECNICA DEL NORTE,ENFERMERIA
Ronald Criollo,44,fiec.espol.edu.ec,Escuela Superior Politécnica del Litoral,"computer_science, machine learning"
Roberto Hidalgo Flor,44,uasb.edu.ec,Docente e Investigador,"Estrategias de Negocios, Sistemas Complejos, Comportamiento y Desarrollo Organizacional, Pymes, Proyectos de Desarrollo Social"
Juan Pablo Díaz Sánchez,44,epn.edu.ec,"Profesor de Economía, Escuela Politécnica Nacional","Economía, Modelación Econométrica, Economía Internacional"
Paul Mata,44,ucacue.edu.ec,"Profesor de Control, Universidad Católica de Cuenca","control, automatización"
Jaime Iván Ullauri-Ullauri,44,unae.edu.ec,Universidad Nacional de Educación,"Psicología de la Educación, Formación Inicial del Profesorado, reflexión sobre la práctica, tutoría."
Alba Caicedo Barreth,44,ug.edu.ec,Universidad de Guayaquil,"turismo, sociología, cultura, desarrollo, investigación"
Andrea Bedoya,44,puce.edu.ec,Profesora Pontificia Universidad Católica del Ecuador,"economía experimental, teoría de juegos, cumplimiento tributario, economía social y solildaria"
Alex-Paúl Ludeña-Reyes,44,utpl.edu.ec,Docente Investigador de la Universidad Técnica Particular de Loja,"Turismo, Tecnologías, Media, Social media"
MARÍA AVILÉS VERA (ORCID 0000-0002-4436-483X),44,uagraria.edu.ec,UNIVERSIDAD AGRARIA DEL ECUADOR,"FINANZAS, INNOVACION, EMPRENDIMIENTO, TECNOLOGIA, CLOUD COMPUTING"
Marco Ordoñez,44,espoch.edu.ec,"Profesor de Sistemas de Bombeo y Aire Comprimido, Escuela Superior Politécnica de …","Eficiencia energética, Mecánica de fluidos, Turbomáquinas hidraulicas, Centrales hidroeléctricas, Termodinámica."
Verónica Mora Jácome,44,utpl.edu.ec,"Profesor de Turismo, Universidad Técnica Particular de Loja","Turismo cultural, Patrimonio cultural, Protocolo"
Natalia Bustamante Sánchez,44,utpl.edu.ec,Docente investigador de Turismo en la Universidad Técnica Particular de Loja,"Turismo, flora y fauna, estadísticas turísticas, Teoría del turismo, guianza"
Xavier Oña Serrano,44,epn.edu.ec,Escuela Politécnica Nacional,"gestión tecnológica, seguridad alimentaria, desarrollo sostenible, metabolismo social"
Juan Marcos Pupo Francisco,44,utmachala.edu.ec,"Profesor de Producción e Investigación de Operaciones, Universidad Técnica de Machala","Producción, Operaciones, Matemáticas, Estadística, Calidad"
María Nela Pastuizaca Fernández,44,espol.edu.ec,"Profesor Investigador en Estadística, FCNM, Escuela Superior Politécnica del Litoral","Fuzzy Theory, Statistics, Quality Control, STEM"
Luis Antonio Aguirre Mendoza,44,unl.edu.ec,"Profesor de Nutrición y Alimentación Animal, Universidad Nacional de Loja, Ecuador","Nutrición Animal, Fisiología Digestiva, Bioquimica Nutricional"
Richard Orlando Chavez Abad,44,utmachala.edu.ec,profesor de métodos de investigación,investigación
